-28.811665864047242	28.508552144595775	0.0
-28.666050751198544	28.71176690515726	0.0
-28.51953386039689	28.914332451857128	0.0
-28.372118810072983	29.116245311620936	0.0
-28.223809234215253	29.31750203749339	0.0
-28.074608782089808	29.518099208673753	0.0
-27.924521117961003	29.718033430547745	0.0
-27.773549920812677	29.917301334715983	0.0
-27.62169888407013	30.115899579018933	0.0
-27.468971715322883	30.313824847558475	0.0
-27.31537213604825	30.51107385071605	0.0
-27.16090388133582	30.70764332516744	0.0
-27.005570699612843	30.903530033894235	0.0
-26.849376352370626	31.098730766191984	0.0
-26.69232461389192	31.29324233767506	0.0
-26.534419270979413	31.487061590278312	0.0
-26.375664122685322	31.680185392255492	0.0
-26.216062980042164	31.872610638174518	0.0
-26.05561966579472	32.064334248909596	0.0
-25.894338014133268	32.25535317163023	0.0
-25.7322218704281	32.4456643797872	0.0
-25.569275090965366	32.63526487309543	0.0
-25.405501542684327	32.824151677513946	0.0
-25.240905102915985	33.01232184522282	0.0
-25.075489659123193	33.199772454597216	0.0
-24.909259108642242	33.38650061017853	0.0
-24.742217358425993	33.5725034426427	0.0
-24.57436832478857	33.75777810876568	0.0
-24.405715933151633	33.94232179138619	0.0
-24.23626411779233	34.1261316993657	0.0
-24.066016821592868	34.309205067545705	0.0
-23.89497799579182	34.49153915670239	0.0
-23.723151599737147	34.673131253498646	0.0
-23.550541600640987	34.85397867043354	0.0
-23.377151973336247	35.03407874578922	0.0
-23.202986700034995	35.213428843575365	0.0
-23.028049770088714	35.39202635347114	0.0
-22.85234517975044	35.569868690764764	0.0
-22.675876931938785	35.74695329629072	0.0
-22.498649036003897	35.92327763636461	0.0
-22.320665507495377	36.09883920271572	0.0
-22.141930367932158	36.27363551241738	0.0
-21.962447644574393	36.44766410781503	0.0
-21.782221370197355	36.620922556452236	0.0
-21.601255582867385	36.7934084509945	0.0
-21.4195543257199	36.965119409151	0.0
-21.23712164673947	37.136053073594326	0.0
-21.053961598542006	37.30620711187818	0.0
-20.87007823815906	37.47557921635313	0.0
-20.685475626824246	37.64416710408047	0.0
-20.50015782976183	37.81196851674417	0.0
-20.314128915977463	37.978981220561	0.0
-20.127392958051107	38.1452030061889	0.0
-19.93995403193214	38.310631688633535	0.0
-19.751816216736664	38.475265107153206	0.0
-19.562983594547045	38.63910112516205	0.0
-19.37346025021366	38.80213763013161	0.0
-19.183250271158883	38.964372533490845	0.0
-18.99235774718333	39.125803770524584	0.0
-18.800786770274353	39.28642930027045	0.0
-18.608541434416782	39.446247105414336	0.0
-18.41562583540597	39.60525519218447	0.0
-18.222044070663074	39.76345159024406	0.0
-18.027800239052667	39.920834352582595	0.0
-17.83289844070259	40.07740155540587	0.0
-17.63734277682613	40.233151298024715	0.0
-17.441137349546487	40.38808170274249	0.0
-17.244286261723538	40.54219091474139	0.0
-17.0467936167829	40.695477101967604	0.0
-16.848663518547312	40.847938455015374	0.0
-16.649900071070313	40.99957318700992	0.0
-16.450507378472228	41.15037953348939	0.0
-16.250489544778464	41.30035575228575	0.0
-16.049850673760112	41.44950012340475	0.0
-15.848594868776855	41.59781094890492	0.0
-15.646726232622184	41.74528655277571	0.0
-15.444248867370906	41.891925280814725	0.0
-15.241166874228963	42.03772550050419	0.0
-15.037484353385548	42.18268560088658	0.0
-14.833205403867503	42.32680399243951	0.0
-14.628334123396014	42.470079106949925	0.0
-14.422874608245587	42.61250939738757	0.0
-14.216830953105308	42.75409333777783	0.0
-14.010207250942365	42.89482942307396	0.0
-13.803007592867846	43.034716169028684	0.0
-13.595236068004802	43.173752112065316	0.0
-13.386896763358543	43.31193580914827	0.0
-13.177993763689202	43.44926583765315	0.0
-12.968531151386527	43.58574079523636	0.0
-12.758513006346899	43.721359299704275	0.0
-12.54794340585258	43.85611998888203	0.0
-12.336826424453164	43.990021520481925	0.0
-12.125166133849236	44.12306257197153	0.0
-11.91296660277822	44.25524184044144	0.0
-11.70023189690241	44.38655804247277	0.0
-11.486966078699183	44.51700991400441	0.0
-11.273173207353349	44.64659621020005	0.0
-11.058857338651672	44.775315705314995	0.0
-10.844022524879525	44.90316719256285	0.0
-10.628672814719666	45.03014948398202	0.0
-10.412812253153128	45.15626141030217	0.0
-10.196444881362215	45.28150182081049	0.0
-9.97957473663559	45.405869583218006	0.0
-9.762205852275429	45.52936358352579	0.0
-9.544342257506651	45.651982725891195	0.0
-9.325987977388184	45.77372593249405	0.0
-9.107147032726278	45.894592143402996	0.0
-8.887823439989834	46.01458031644175	0.0
-8.668021211227746	46.133689427055586	0.0
-8.44774435398823	46.25191846817782	0.0
-8.226996871240143	46.36926645009648	0.0
-8.005782761296249	46.48573240032113	0.0
-7.784106017738454	46.60131536344984	0.0
-7.561970629344967	46.71601440103637	0.0
-7.339380580019376	46.829828591457556	0.0
-7.116339848721635	46.942757029780985	0.0
-6.892852409400938	47.05479882763285	0.0
-6.668922230930463	47.165953113066124	0.0
-6.444553277043981	47.27621903042904	0.0
-6.219749506274292	47.38559574023387	0.0
-5.994514871893502	47.49408241902602	0.0
-5.768853321855099	47.60167825925354	0.0
-5.542768798737827	47.708382469136914	0.0
-5.316265239691331	47.814194272539325	0.0
-5.089346576383572	47.91911290883726	0.0
-4.8620167349499726	48.023137632791595	0.0
-4.634279635944301	48.12626771441903	0.0
-4.406139194291261	48.22850243886408	0.0
-4.177599319240773	48.32984110627148	0.0
-3.9486639143239404	48.430283031659066	0.0
-3.719336877310666	48.529827544791196	0.0
-3.4896221001689205	48.62847399005263	0.0
-3.259523469025632	48.72622172632302	0.0
-3.029044864129188	48.82307012685183	0.0
-2.7981901598135313	48.91901857913393	0.0
-2.566963224463827	49.01406648478568	0.0
-2.335367920483694	49.10821325942162	0.0
-2.103408104263975	49.20145833253175	0.0
-1.871087626153034	49.29380114735945	0.0
-1.6384103304285575	49.38524116077997	0.0
-1.4053800552708526	49.47577784317956	0.0
-1.1720006327376156	49.565410678335276	0.0
-0.9382758887401582	49.654139163295426	0.0
-0.7042096430210754	49.74196280826063	0.0
-0.4698057091333355	49.82888113646563	0.0
-0.2350678944207779	49.914893684061745	0.0
0.0	50.0	0.0
0.2350678944207779	50.085106315938255	0.0
0.4704619723203386	50.16930624521267	0.0
0.7061784434465307	50.25259937361961	0.0
0.9422135239850817	50.33498529933001	0.0
1.1785634365702462	50.41646363277507	0.0
1.4152244102941656	50.49703399653276	0.0
1.6521926807149552	50.57669602521506	0.0
